,title,author,song_information,chords
0,I Will chords,I Will – The Beatles,"<span class=""_3PpPJ OrSDI"" data-name=""F/C"" style=""color: rgb(0, 0, 0);"">F/C</span> <span class=""_3PpPJ OrSDI"" data-name=""Gm7"" style=""color: rgb(0, 0, 0);"">Gm7</span>  
  
 [Verse 1]
  
       Who knows how long I've loved you
       You know I love you still
 Will I wait a lonely lifetime
          If you want me to I will
  
  
 [Verse 2]
  
       For if I ever saw you
      I didn't catch your name
 But it never really mattered
           I will always feel the same
  
  
 [Bridge]
  
 Love you forever and forever
 Love you with all my heart
 Love you whenever we're together
 Love you when we're apart
  
  
 [Verse 3]
  
        And when at last I find you
            Your song will fill the air
 Sing it loud so I can hear you
           Make it easy to be near you
            For the things you do endear you to me
 Ah, you know I will
     I will
 La la la...
  
  
 (from The White Album, 1968)
 (sent by Harlan at harlant@hawaii.edu)
","['Db7', 'F/C', 'Dm7', 'Gm7', 'F', 'Dm7', 'Gm7', 'C7', 'F', 'Dm', 'Am', 'F7', 'Bb', 'C7', 'Dm', 'F', 'Bb', 'C7', 'F', 'Dm7', 'Gm7', 'C7', 'F', 'Dm7', 'Gm7', 'C7', 'F', 'Dm', 'Am', 'F7', 'Bb', 'C7', 'Dm', 'F/A', 'Bb', 'C7', 'F', 'F7', 'Bb', 'Am', 'Dm7', 'Gm', 'C7', 'F', 'F7', 'Bb', 'Am', 'Dm7', 'G7', 'C7', 'F', 'Dm7', 'Gm7', 'C7', 'F', 'Dm', 'Am', 'F7', 'Bb', 'C7', 'Dm', 'Bbm', 'F', 'Bb', 'C7', 'Dm', 'Bbm', 'F', 'Bb', 'C7', 'Dm', 'F', 'Bb', 'C7', 'Db7', 'F', 'F7', 'Bb', 'F/C', 'C7', 'Dm7', 'Gm7', 'C7', 'F']"
0,Lookin Out My Back Door chords,Lookin Out My Back Door – Creedence Clearwater Revival,"Title: Lookin' Out My Back Door
 Artist: Creedence Clearwater Revival
 Tabbed By: Lukas Payro
 Tuning: standard
 Capo: 3rd fret
  
  
 [Intro]
  
  
  
 [Verse 1]
  
 Just got home from Illinois, lock the front door, oh boy
 Got to sit down, take a rest on the porch
 Imagination sets in, pretty soon I'm singing
 Doo, doo, doo, lookin' out my back door
  
  
 [Verse 2]
  
 There's a giant doing cartwheels, a statue wearing high heels
 Look at all the happy creatures dancing on the lawn
 Dinosaur victrola listening to Buck Owens
 Doo, doo, doo, lookin' out my back door
  
  
 [Bridge 1]
  
 Tambourines and elephants are playing in the band
                        Won't you take a ride on the flyin' spoon  Doo, doo doo
 Wondrous apparition provided by magician
 Doo, doo, doo, lookin' out my back door
  
  
 [Solo 1]
  
  
  
 [Bridge 2]
  
 Tambourines and elephants are playing in the band
                         Won't you take a ride on the flyin' spoon, doo, doo, doo
 Bother me tomorrow, today I'll find no sorrow
 Doo, Doo, Doo, lookin' out my back door
  
  
 [Break]
  
 <span class=""_3PpPJ OrSDI"" data-name=""G"" style=""color: rgb(0, 0, 0);"">G</span>  
  
 [Verse 3]
  
 Forward troubles Illinois, lock the front door, oh boy
 Look at all the happy creatures dancing on the lawn
 Bother me tomorrow, today I'll find no sorrow
 Doo, doo, doo, lookin' out my back door
  
  
 [Outro]
  
","['G', 'Em', 'C', 'G', 'D', 'G', 'G', 'Em', 'C', 'G', 'D', 'G', 'Em', 'C', 'G', 'D', 'G', 'G', 'Em', 'C', 'G', 'D', 'G', 'Em', 'C', 'G', 'D', 'G', 'D', 'C', 'G', 'Em', 'D', 'G', 'Em', 'C', 'G', 'D', 'G', 'G', 'Em', 'C', 'G', 'D', 'G', 'Em', 'C', 'G', 'D', 'G', 'D', 'C', 'G', 'Em', 'D', 'G', 'Em', 'C', 'G', 'D', 'G', 'G', 'F#', 'F', 'E', 'D', 'A', 'A', 'F#m', 'E', 'A', 'F#m', 'D', 'A', 'E', 'A', 'F#m', 'D', 'A', 'E', 'A', 'D', 'A', 'E', 'A']"
0,Fix You chords,Fix You – Coldplay,"Submitted by: thesephers
  
 I know that theres already a pretty much flawless version of this song, I'm just doing
 as an alternative. Basically, I've added a C chord as the last chord in the lines of the
 (the rest is the same as the Ash and Dre version).
  
 Standard tuning
  
         Capo 3
  
         chords:
  
                                                               Gsus4-  330033
  
  
  
         [Intro:]
  
          C, Em, Am7, C/G x2
  
  
         [Verse 1:]
  
                             When you try your best, but you don't succeed
                             When you get what you want, but not what you need
                             When you feel so tired, but you can't sleep
                             Stuck in re - ver - se.
  
  
         [Verse 2:]
  
                             When the tears come streaming down your face
                             When you lose something you can't replace
                             When you love someone, but it goes to waste
  
  
                               Could it be  wo - rse?
  
         Chorus: (Em is only 1 strum )
  
               Lights will gu  -  ide you home
  
  
              And ig - n -it- e    your bones
  
              And I will   try        to fix you
  
  
         [Instrumental:]
  
         C, Em ,Am7, C/G  x 2 ( can be picked to mimic piano, hit bass notes, C,B,A,G 4 chords)
  
  
         [Verse 3:]
  
                          And high up above or down below
                          When you're too in love to let it go
                          If you never try, then you'll never know
                                  Just what you're wor - th
  
  
         [Chorus:]  (Em is only 1 strum )
  
               Lights will gu  -  ide you home
  
              And ig - n -it- e    your bones
              And I will   try        to fix you
  
  
         [Bridge:]
  
         Chords used for bridge only !!!
         (Hammer Pinky where you think appropriate)
  
         C   - x32013 ( notice pinky at fret 3)
                  G*  - 320003
  
  
         [Instrumenta]l - ( C, F , C , C/G , G*
                          Am7, F, C, C/G, G* ) x2
  
  
 Or alternatively, play the solo part through 4 times. This tablature is NOT in relation
 the capo.
  
 |------------------------------------------------------------------|
 |-4-4-4-4-4-4-4-4-4-4-4/11-11-11-11\4-4-4-4-4-4-4-4-4-4-4/11-11-11-|
 |------------------------------------------------------------------|
 |------------------------------------------------------------------|
 |------------------------------------------------------------------|
 |------------------------------------------------------------------|
  
 |------------------------------------------------------------------|
 |-11\4-4-4-4-4-4-4-4-4-4-4/11-11-11-11\4-4-4-4-4\3-3-3-3-3-3-3-3-3-|
 |------------------------------------------------------------------|
 |------------------------------------------------------------------|
 |------------------------------------------------------------------|
 |------------------------------------------------------------------|
  
 |------------------------------------------------------------------|
 |-3-3--------------------------------------------------------------|
 |------------------------------------------------------------------|
 |------------------------------------------------------------------|
 |------------------------------------------------------------------|
 |------------------------------------------------------------------|
  
  
 If you play the solo instead of the intrumental, then play it four times over, then
 into this part.
  
                  Tears stream,    down your face
                  When you lose something you cannot replace
                  Tears stream down your face
                  And I.........
                  Tears stream,    down your face
                  I promise you that I'll learn from my mistakes
                  Tears stream down your face
                  And I.........
  
  
         [Final Chorus:]   (quite slow, sung 1 octave lower)
  
  
               Lights will gu  -  ide you home
              And ig - n -it- e    your bones
              And I will   try        to fix you
  
  
 Wow, that was my first tab! Major thanks to Ash and Dre for starting me off!!
","['C', 'Em', 'Am7', 'C/G', 'F', 'G', 'C', 'Em', 'Am7', 'C/G', 'C', 'Em', 'Am7', 'C/G', 'C', 'Em', 'Am7', 'C/G', 'C', 'Em', 'Am7', 'C/G', 'C', 'Em', 'Am7', 'C/G', 'C', 'Em', 'Am7', 'C/G', 'C', 'Em', 'Am7', 'C/G', 'C', 'Em', 'Am7', 'C/G', 'F', 'Em', 'G', 'F', 'F', 'Em', 'G', 'F', 'F', 'Em', 'G', 'C', 'C', 'Em', 'Am7', 'C/G', 'C', 'Em', 'Am7', 'C/G', 'C', 'Em', 'Am7', 'C/G', 'C', 'Em', 'Am7', 'C/G', 'F', 'Em', 'G', 'F', 'F', 'Em', 'G', 'F', 'F', 'Em', 'G', 'C', 'C/G', 'C', 'F', 'C', 'C/G', 'Am7', 'F', 'C', 'C/G', 'C', 'F', 'C', 'C/G', 'Am7', 'F', 'C', 'C/G', 'F', 'Em', 'G', 'F', 'F', 'Em', 'G', 'F', 'F', 'Em', 'G', 'C']"
0,Daughters chords,Daughters – John Mayer,"[Chords Used]
 e|-0-----0-----0-----2-----0-----2-----2-----x-----5-----3-----0-----1|
 B|-3-----3-----3-----0-----3-----3-----3-----3-----5-----3-----2-----1|
 G|-2-----0-----0-----2-----1-----2-----4-----2-----5-----3-----0-----3|
 D|-x-----2-----2-----0-----2-----0-----4-----0-----0-----0-----0-----x|
 A|-2-----2-----0-----x-----2-----x-----2-----x-----x-----x-----x-----0|
 E|-x-----0-----x-----x-----0-----x-----x-----x-----x-----x-----x-----3|
  
     e|-2-----|
 B|-2-----|
 G|-0-----|
 D|-2-----|
 A|-0-----|
 E|-x-----|
  
 [Intro]
  
 [Verse]
   I know a girl she puts the color inside of my world.
      But she's just like a maze, where all of the walls all continually change.
     And I've done all I can to stand on her steps with my heart in my hand.
     Now I'm starting to see, maybe its got nothing to do with me.
  
 [Chorus]
 Fathers be good to your daugh-ters.
 Daughters will love like you do.
 Girls become lovers, who turn into mothers  
      So, mothers be good to your daughters too.
  
 [Instrumental]
  
 [Bridge]
 Oooh, you see that skin?
               It's the same she's been standing in...
     since the day, she saw him walking away, now she's left...
                           cleaning up the mess he made.
 So
  
 [Chorus]
 Fathers be good to your daugh-ters.
 Daughters will love like you do.
 Girls become lovers, who turn into mothers 
      So, mothers be good to your daughters too.
  
 [Verse]
   Boys you can break, you'll find out how much they can take.
                     Boys will be strong, and boys soldier on but boys would be gone without
                  warmth from a woman's good, good heart.
  
 [Instrumental]
  
 [Bridge]
                On behalf of every man, looking out for every girl
 you are the god and the weight of her world.
 So...
  
 [Chorus]
 Fathers be good to your daugh-ters.
 Daughters will love like you do.
 Girls become lovers, who turn into mothers 
      So, mothers be good to your daughters too.
     So, mothers be good to your daughters too.
     So, mothers be good to your daughters too.
","['E7sus4/B', 'Em7', 'Em7/A', 'D6', 'E7', 'D', 'Bm', 'D/F#', 'D9', 'Gm/D', 'A7/D', 'Gm11', 'A13', 'E7sus4/B', 'Em7', 'Em7/A', 'D6', 'E7sus4/B', 'Em7', 'Em7/A', 'D', 'E7sus4/B', 'Em7', 'Em7/A', 'D', 'E7sus4/B', 'Em7', 'Em7/A', 'D', 'Em7', 'D', 'E7sus4/B', 'Em7', 'Em7/A', 'D6', 'Em7', 'E7sus4/B', 'Em7', 'Em7/A', 'D', 'E7sus4/B', 'Em7', 'Em7/A', 'D', 'E7sus4/B', 'E7', 'Em7/A', 'D6', 'E7sus4/B', 'Em7', 'Em7/A', 'D', 'E7sus4/B', 'Em7', 'Em7/A', 'D6', 'Bm', 'Em7', 'Em7/A', 'D', 'Em7', 'D/F#', 'Bm', 'Em7', 'Em7/A', 'D', 'Em7', 'D/F#', 'Bm', 'Em7', 'Em7/A', 'D', 'Em7', 'D/F#', 'E7sus4/B', 'Em7', 'Em7/A', 'D', 'E7sus4/B', 'E7', 'Em7/A', 'D6', 'E7sus4/B', 'Em7', 'Em7/A', 'D', 'E7sus4/B', 'Em7', 'Em7/A', 'D6', 'D9', 'Gm/D', 'D', 'A7/D', 'E7sus4/B', 'Em7', 'D/F#', 'Gm11', 'A13', 'E7sus4/B', 'Em7', 'Em7/A', 'D', 'E7sus4/B', 'Em7', 'Em7/A', 'D', 'E7sus4/B', 'Em7', 'Em7/A', 'D', 'E7sus4/B', 'E7', 'Em7/A', 'D', 'E7sus4/B', 'Em7', 'Em7/A', 'D', 'E7sus4/B', 'E7', 'Em7/A', 'D6', 'E7sus4/B', 'Em7', 'Em7/A', 'D', 'E7sus4/B', 'Em7', 'Em7/A', 'D6', 'E7sus4/B', 'Em7', 'Em7/A', 'D6', 'E7sus4/B', 'Em7', 'Em7/A', 'D6']"
0,Stop Crying Your Heart Out chords,Stop Crying Your Heart Out – Oasis,"Stop Crying Your Heart Out - Oasis
 Album:  Heathen Chemistry
  
 Note:
 Chords for acoustic Guitar. You can play the song in electric guitar but instead of:
       use: 
        
 [Intro]
  
 [Verse 1]
       Hold on   hold on   don't be scared 
                             you'll never change what's been and gone
           may your smile   shine on   don't be scared
                   your destiny may keep you warm
  
 [Chorus]
                   Cause all of the stars are fading away 
             try not to worry you'll see them some day
                take what you need and be on your way 
                       and stop crying your heart out
  
 [Verse 2]
      Get on   come on   why you scared
                             you'll never change what's been and gone
  
 [Chorus]
                   Cause all of the stars are fading away 
             try not to worry you'll see them some day
                take what you need and be on your way 
                       and stop crying your heart out
  
 [Instrumental]
  
 [Chorus]
                   Cause all of the stars are fading away 
             try not to worry you'll see them some day
                take what you need and be on your way 
                       and stop crying your heart out
                   Where all of the stars were fading away 
             try not to worry you'll see them some day
                take what you need and be on your way 
                       and stop crying your heart out
                    stop crying your heart out
                    stop crying your heart out
                    stop crying your heart out
  
 [Outro]
 <span class=""_3PpPJ OrSDI"" data-name=""D"" style=""color: rgb(0, 0, 0);"">D</span>  
 [Riff]
  
 e|-----2-0------2-0------2-0--------2-0-|
 B|--3--------3--------3-------0--3------|
 G|--------------------------------------|
 D|--------------------------------------|
 A|--------------------------------------|
 E|--------------------------------------|
","['Bm', 'D', 'E', 'G', 'B5', 'D5', 'E5', 'G5', 'F#m', 'Bm', 'Bm', 'Bm/A', 'E', 'G', 'Bm', 'Bm7', 'E', 'G', 'D', 'A', 'Em', 'G', 'D', 'E', 'G', 'Bm', 'Bm/A', 'E', 'G', 'D', 'A', 'Em', 'G', 'D', 'E', 'G', 'D', 'A', 'Em', 'G', 'D', 'E', 'G', 'D', 'A', 'Em', 'G', 'D', 'A', 'Em', 'G', 'D', 'A', 'Em', 'G', 'D', 'A', 'Em', 'G', 'Em', 'G', 'Em', 'G', 'Em', 'G', 'Em', 'G', 'D', 'A', 'Em', 'G', 'D']"
0,I Fall Apart Acoustic chords,I Fall Apart – Post Malone,"[Intro]
 Oooh I fall apart
 Oooh yeah, mmhmm
  
 [Verse 1]
       She told me that I'm not enough, yeah
           And she left me with a broken heart, yeah
       She fooled me twice and it's all my fault, yeah
       She cut too deep, now she left me scarred, yeah
               Now there's too many thoughts goin' through my brain, yeah
               And now I'm takin' these shots like it's novacane, yeah
  
 [Hook]
      Oooh, I fall apart
            Down to my core
      Oooh, I fall apart
            Down to my core
      Oooh, didn't know it before
                          Surprised when you caught me off guard
                     All this damn jewelry I bought
                   You was my shorty, I thought
  
 [Verse 2]
   Never caught a feelin' this hard
   Harder than the liquor I pour
   Tell me you don't want me no more
   But I can't let go
   Everybody told me so
   Feelin' like I sold my soul
   Devil in the form of a whore
   Devil in the form of a whore
      You said it
         No you said it
      No you said it
           We'd be together
  
 [Hook]
      Oooh, I fall apart
            Down to my core
      Oooh, I fall apart
            Down to my core
      Oooh, didn't know it before
                          Surprised when you caught me off guard
                     All this damn jewelry I bought
                   You was my shorty, I thought
  
 [Bridge]
 Ice keep pourin' and the drink keep flowin'
    Try to brush it off but it keep on goin'
   Covered in scars and I can't help showin'
    Whippin' in the foreign and the tears keep blowin'
 Ice keep droppin' and the drink keep flowin'
 Try to brush it off but it keep on goin'
 All these scars, can't help from showin'
 Whippin' in the foreign and the tears keep blowin', yeah
  
 [Hook]
      Oooh, I fall apart
            Down to my core
      Oooh, I fall apart
            Down to my core
      Oooh, didn't know it before
                          Surprised when you caught me off guard
                     All this damn jewelry I bought
                   You was my shorty, I thought
","['Am', 'C', 'F', 'G', 'Am', 'C', 'F', 'G', 'Am', 'C', 'F', 'C', 'G', 'Am', 'C', 'F', 'C', 'G', 'Am', 'C', 'F', 'C', 'G', 'Am', 'C', 'F', 'C', 'G', 'Am', 'C', 'F', 'C', 'G', 'Am', 'C', 'F', 'C', 'G', 'Am', 'C', 'F', 'C', 'G', 'Am', 'C', 'F', 'C', 'G', 'Am', 'C', 'F', 'C', 'G', 'Am', 'C', 'F', 'C', 'G', 'Am', 'C', 'F', 'C', 'G', 'Am', 'C', 'F', 'C', 'G', 'Am', 'C', 'F', 'C', 'G', 'Am', 'C', 'F', 'C', 'G', 'Am', 'C', 'F', 'C', 'G', 'Am', 'C', 'F', 'C', 'G', 'Am', 'C', 'F', 'C', 'G', 'Am', 'C', 'F', 'C', 'G', 'Am', 'C', 'F', 'C', 'G', 'Am', 'C', 'F', 'C', 'G', 'Am', 'C', 'F', 'C', 'G', 'Am', 'C', 'F', 'C', 'G', 'Am', 'C', 'F', 'C', 'G', 'Am', 'C', 'F', 'C', 'Am', 'C', 'F', 'C', 'G', 'Am', 'C', 'F', 'C', 'G', 'Am', 'C', 'F', 'C', 'G', 'Am', 'C', 'F', 'C', 'G']"
0,Sa Aking Puso chords,Sa Aking Puso – Ariel Rivera,"Ako nga pala si Alvin Seballlos...
 ganda ng song na 2....
  
  
 [Verse]
  
 Uulit-ulitin ko sa `yo 
          Ang nadarama ng aking puso 
 Ang damdamin ko'y para lang sa `yo 
           Kahit kailanma'y hindi magbabago 
  
  
 [Chorus]
  
 Ikaw ang laging hanap hanap sa gabi't araw 
 Ikaw ang nais kong sa tuwina ay natatanaw 
 Ikaw ang buhay at pag-ibig 
 Wala na ngang iba 
 Sa `king puso'y tunay kang nag-iisa 
  
  
 [Verse]
  
 `Di ko nais na mawalay ka
          Kahit sandali sa aking piling 
 Kahit buksan pa ang dibdib ko 
           Matatagpua'y larawan mo 
  
  
 [Chorus]
  
 Ikaw ang laging hanap hanap sa gabi't araw 
 Ikaw ang nais kong sa tuwina ay natatanaw 
 Ikaw ang buhay at pag-ibig 
 Wala na ngang iba 
 Sa `king puso'y tunay kang nag-iisa 
","['C', 'G', 'Am', 'F', 'G', 'C', 'G', 'C', 'G', 'Am', 'F', 'G', 'C', 'C7', 'F', 'G', 'Em', 'Am', 'F', 'G', 'C', 'C7', 'F', 'G', 'Em', 'Am', 'F', 'G', 'C', 'C', 'G', 'Am', 'F', 'G', 'C', 'G', 'C', 'G', 'Am', 'F', 'G', 'C', 'C7', 'F', 'G', 'Em', 'Am', 'F', 'G', 'C', 'C7', 'F', 'G', 'Em', 'Am', 'F', 'G', 'C']"
0,Dahan chords,Dahan – December Avenue,"[Intro]
  
  
 [Verse]
 Di na muling luluha
 Di na pipilitin pang ikaw ay aking ibigin
 Hanggang sa walang hanggan
 Di na makikinig ang isip ko'y lito
 Malaman mo sanang ikaw ang iniibig ko
  
  
 [Pre-Chorus]
 At kung hindi man para sa akin
 Ang inalay mong pag-ibig
 Ay di na rin aasa pa
 Na muling mahahagkan
  
  
 [Chorus]
 Dahan dahan mong bitawan
 Puso kong di makalaban
 Dahil minsan mong iniwan
 Labis na nahihirapan
  
  
 [Verse]
 Di na papayag na ako'y iyong saktan na muli
 At malimutan ang ating nakaraan
 Di mo ba naririnig pintig ng aking dibdib?
 Lumalayo na sa'yo ang damdamin ko
  
  
 [Pre-Chorus]
 At kung hindi man para sa akin
 Ang inalay mong pag-ibig
 Ay di na rin aasa pa
 Na muling mahahagkan
  
  
 [Chorus]
 Dahan dahan mong bitawan
 Puso kong di makalaban
 Dahil minsan mong iniwan
 Labis na nahihirapan
  
  
 [Outro]
 Dahan dahan mong bitawan
 Puso kong di makalaban
 Dahil minsan mong iniwan
 Labis na nahihirapan
","['Asus2', 'F#m7', 'Bm7', 'E', 'Asus2', 'F#m7', 'D', 'C#m', 'F#m7', 'Asus2', 'F#m7', 'C#m', 'D', 'E', 'D', 'C#m', 'F#m7', 'Bm7', 'E', 'C#m', 'F#m7', 'Bm7', 'E', 'Asus2', 'F#m7', 'Bm7', 'E', 'Asus2', 'F#m7', 'Bm7', 'E', 'Asus2', 'F#m7', 'D', 'C#m', 'F#m7', 'Asus2', 'F#m7', 'C#m', 'D', 'E', 'C#m', 'F#m7', 'Bm7', 'E', 'C#m', 'F#m7', 'Bm7', 'E', 'Asus2', 'F#m7', 'Bm7', 'E', 'Asus2', 'F#m7', 'Bm7', 'E', 'Asus2', 'F#m7', 'Bm7', 'E', 'Asus2', 'F#m7', 'Bm7', 'E']"
0,Titibo-Tibo chords,Titibo-Tibo – Moira Dela Torre,"Tabbed by www.facebook.com/Lemoncake1997
  
  ____[CAPO ON 3rd Fret]____
  
  G(320033)  G7(320001)   A(x02220)
 B7(x24442) Em7(020000) C#m(x46654)
 Em(022000) F#m(244222)  Dm(xx0231)
 Am(x02210)  A7(x02020)  D#(x46664) or (xx1343)
  C(x32010)   E(022100) C#7(x46664)
  D(xx0232)  Cm(x35543)
  
  
  
 [Intro]
  
  
 [Verse 1]
      Elementary pa lang napapansin na nila
   Mga gawi kong parang hindi pambabae e kasi
   Imbes na Chinese garter laruan ko ay teks at jolens
   Tapos ka-jamming ko lagi noon mga sigang lalaki sa amin
  
   Nung ako’y mag-high school ay napabarkadasa mga bi
   Curious na babae na ang hanap din ay babae
   Sa halip na makeup kit bitbit ko ay gitara
   Tapos pormahan ko lagi ay long sleeves na
   tshirt at faded na lonta
  
  
 [Pre-Chorus]
   Pero noong nakilala kita nagbagong bigla
                     ang aking timpla natuto ako na magparebond 
         at mag-ahit ng kilay at least once a month
  
   Hindi ko alam kung anong meron ka na sa
   akin ay nagpalambot nang bigla
             Sinong mag-aakalang lalake pala ang bibihag
                   sa tulad kong tigreng gala
  
  
 [Chorus]
                Kahit ako’y titibo-tibo..
                Puso ko ay titibok-tibok parin sa’yo
         Isang halik mo lamang at ako ay tinatablan
                    At ang aking pagkababae ay nabubuhayan
           Na para bang bulaklak na namumukadkad
          Dahil alaga mo sa dilig at katamtamang
                 Sikat ng araw-araw mong pag-ibig
           Sa’king buhay nagpapasarap
  
  
 [Instrumental]
  
  
 [Verse 2]
   Nung tayo’y nag-college ay saka ko lamang
           binigay ang matamis na oo
            Sampung buwan mong trinabaho
       Sa halip na tsokolate at tipikal na mga diskarte
    Nabihag mo ko sa mga tula at sa mga kanta mong pabebe
  
  
 [Pre-Chorus]
   Kaya nga noong makilala kita alam mo na agad na 
  
 mayroong himala
   Natuto akong magtakong at napadalas ang
   pagsuot ng bestidang pula
  
      Pero di mo naman inasam na ako ay
  
 magbabagong tuluyan para patunayang
   Walang matigas na tinapay sa mainit na
                    kape ng iyong pagmamahal
  
  
 [Chorus]
                Kahit ako’y titibo-tibo...
               Puso ko ay titibok-tibok parin sa’yo
         Isang halik mo lamang at ako ay tinatablan
                    At ang aking pagkababae ay nabubuhayan
            Na para bang bulaklak na namumukadkad
          Dahil alaga mo sa dilig at katamtamang
                 Sikat ng araw-araw mong pag-ibig
          Sa’king buhay nagpapasarap
","['G', 'B', 'Em', 'G7', 'C', 'Cm', 'G', 'D', 'G', 'B', 'Em', 'G7', 'C', 'G', 'Am', 'D', 'G', 'B', 'Em', 'G7', 'C', 'G', 'Am', 'D', 'Em', 'Bm', 'C', 'D', 'Em7', 'Em', 'Bm', 'C', 'Am', 'D', 'G', 'B', 'Em', 'G7', 'C', 'Cm', 'G', 'A', 'C', 'Cm', 'G', 'G7', 'C', 'Cm', 'D', 'G', 'G', 'B', 'Em', 'G', 'C', 'Cm', 'G', 'D', 'A', 'A', 'C#m', 'F#m', 'A', 'D', 'D#', 'F#m', 'Bm', 'E', 'F#m', 'C#m', 'D', 'D', 'F#m', 'C#m', 'D', 'E', 'A', 'C#', 'F#m', 'A7', 'D', 'Dm', 'A', 'B7', 'D', 'Dm', 'A', 'A7', 'D', 'Dm', 'E', 'A']"
0,Human chords,Human – Rag'n'Bone Man,"tabbed by: cjohanning
 !IMPORTANT NOTE!:
 if you play this in standard tuning along to the song it will sound awful.
 That's because the song is tuned about 50 cents down, so 1/4 note (1/2 half note!!)
  
 [Verse]
  
 Maybe I'm foolish, maybe I'm blind
 Thinking I can see through this and see what's behind
 Got no way to prove it so maybe I'm blind
               But I'm only human after all, I'm only human after all
                          Don't put your blame on me
                 Don't put your blame on me
 Take a look in the mirror and what do you see
 Do you see it clearer or are you deceived in what you believe
               Cos I'm only human after all, you're only human after all
                         Don't put the blame on me
                 Don't put your blame on me
  
  
 [Chorus]
  
 Some people got the real problems
 Some people out of luck
 Some people think I can solve them
 Lord heavens above
           I'm only human after all, I'm only human after all
                         Don't put the blame on me
                Don't put the blame on me
  
  
 [Verse]
  
 Don't ask my opinion
 don't ask me to lie
 Then beg for forgiveness 
 for making you cry, making you cry
               Cos I'm only human after all, I'm only human after all
                          Don't put your blame on me, don't put the blame on me
  
  
 [Chorus]
  
 Some people got the real problems
 Some people out of luck
 Some people think I can solve them
 Lord heavens above
           I'm only human after all, I'm only human after all
                         Don't put the blame on me
               Don't put the blame on me
           I'm only human I make mistakes
           I'm only human that's all it takes to put the blame on me
                 Don't put your blame on me
  
  
 [Bridge]
  
 I'm no prophet or messiah
 Should go looking somewhere higher
  
  
 [Chorus]
  
           I'm only human after all, I'm only human after all
                         Don't put the blame on me, don't put the blame on me
           I'm only human I do what I can
             I'm just a man, I do what I can
                         Don't put the blame on me
                 Don't put your blame on me
","['Bm', 'Bm', 'Bm', 'G', 'Em', 'Bm', 'A', 'Bm', 'Bm', 'Bm', 'G', 'Em', 'Bm', 'A', 'Bm', 'Bm', 'A', 'Bm', 'A', 'Bm', 'A', 'Bm', 'G', 'Em', 'Bm', 'A', 'Bm', 'Bm', 'Bm', 'Bm', 'Bm', 'G', 'Em', 'Bm', 'A', 'Bm', 'Bm', 'A', 'Bm', 'A', 'Bm', 'A', 'Bm', 'G', 'Em', 'Bm', 'A', 'Bm', 'G', 'Em', 'Bm', 'A', 'Bm', 'D', 'Em', 'Bm', 'D', 'Em', 'F#', 'G', 'Em', 'Bm', 'A', 'Bm', 'G', 'Em', 'Bm', 'A', 'Bm']"
